crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,NL12,20010126,2.403,6.174,1.178,2943348.75,4.337,0.488,2.026,0.69
maize,NL13,20010126,2.15,6.021,0.929,3083907.5,4.152,0.394,1.951,0.535
maize,NL21,20010126,2.404,6.105,0.801,3246209.5,4.323,0.409,1.971,0.392
maize,NL22,20010126,2.63,6.329,0.688,3426530.75,4.483,0.454,2.075,0.234
maize,NL23,20010126,2.919,6.358,1.117,3059933.5,4.565,0.509,2.061,0.608
maize,NL31,20010126,3.036,6.61,0.759,2990332.75,4.554,0.558,2.224,0.201
maize,NL32,20010126,3.365,6.506,1.24,2818034.5,4.795,0.654,2.13,0.586
maize,NL33,20010126,3.378,6.94,1.014,2948967.75,4.759,0.672,2.485,0.342
maize,NL34,20010126,3.86,7.378,1.724,3457048.75,5.37,0.791,2.797,0.933
maize,NL41,20010126,3.111,6.955,0.514,3519103.5,4.804,0.599,2.464,-0.085
maize,NL42,20010126,2.824,6.824,0.687,4163295.25,4.782,0.588,2.524,0.099
maize,NL11,20010127,1.349,3.935,7.693,1085066.75,2.595,0.394,1.282,7.299
maize,NL12,20010127,1.362,5.012,7.383,1094873.375,3.402,0.475,1.656,6.908
maize,NL13,20010127,1.887,4.172,8.011,1053145.375,2.958,0.4,1.262,7.611
maize,NL21,20010127,2.095,4.38,9.309,1036162.438,3.294,0.461,1.268,8.848
maize,NL22,20010127,2.064,4.854,10.951,1116506.125,3.473,0.521,1.459,10.43
maize,NL23,20010127,1.778,5.266,10.262,1230451.25,3.72,0.562,1.688,9.7
maize,NL31,20010127,2.006,5.494,11.476,1436949.375,3.702,0.532,1.763,10.944
maize,NL32,20010127,1.343,5.878,10.767,1285376.0,4.134,0.62,2.024,10.147
maize,NL33,20010127,2.162,5.991,11.466,1948135.375,4.174,0.563,2.058,10.903
maize,NL34,20010127,2.166,6.261,10.124,3356632.0,4.428,0.707,2.37,9.417
maize,NL41,20010127,1.719,5.505,11.219,1615327.625,3.594,0.611,1.831,10.608
maize,NL42,20010127,1.69,5.22,10.13,1469030.125,3.418,0.615,1.8,9.515
maize,NL11,20010128,1.164,5.158,2.686,2360700.0,3.41,0.293,1.62,2.393
maize,NL12,20010128,0.595,5.826,2.696,2659798.75,3.842,0.399,1.876,2.297
maize,NL13,20010128,0.63,5.462,3.211,2326448.25,3.427,0.365,1.719,2.846
maize,NL21,20010128,1.008,5.9,2.219,2787952.5,3.35,0.369,1.973,1.85
maize,NL22,20010128,0.834,6.343,1.067,3867249.0,3.309,0.301,2.302,0.766
maize,NL23,20010128,1.651,6.416,2.183,3745868.25,3.957,0.335,2.09,1.848
maize,NL31,20010128,1.149,6.753,0.823,4493484.0,3.521,0.285,2.527,0.538
maize,NL32,20010128,3.236,6.659,2.358,4291848.0,4.817,0.4,2.129,1.958
maize,NL33,20010128,1.529,7.038,0.563,4758996.0,3.941,0.334,2.728,0.229
maize,NL34,20010128,0.121,6.803,0.129,5400081.0,3.857,0.282,2.716,-0.153
maize,NL41,20010128,-0.239,6.601,0.08,4843285.5,3.074,0.287,2.741,-0.207
maize,NL42,20010128,-0.06,6.102,0.042,5052674.5,2.929,0.284,2.557,-0.242
maize,NL11,20010129,0.939,5.588,1.0,2748008.0,2.744,0.361,2.337,0.639
maize,NL12,20010129,0.614,5.701,0.551,3277821.25,2.829,0.334,2.533,0.217
maize,NL13,20010129,0.032,5.352,0.658,2834637.0,2.162,0.354,2.482,0.304
maize,NL21,20010129,-0.791,4.989,0.43,2953881.75,1.741,0.348,2.514,0.082
maize,NL22,20010129,-1.465,4.873,0.173,3415851.0,1.592,0.336,2.482,-0.163
maize,NL23,20010129,-0.122,5.273,0.333,3659137.0,2.201,0.29,2.447,0.043
maize,NL31,20010129,-1.285,5.224,0.043,3774720.25,1.813,0.309,2.522,-0.266
maize,NL32,20010129,1.534,5.469,0.224,4007508.75,3.318,0.286,2.134,-0.062
maize,NL33,20010129,-0.433,5.758,0.109,3726443.75,2.4,0.313,2.473,-0.204
maize,NL34,20010129,0.804,6.505,0.887,4219362.5,3.533,0.334,2.314,0.553
maize,NL41,20010129,-1.059,5.582,0.094,3622204.75,2.048,0.338,2.568,-0.244
maize,NL42,20010129,-1.014,5.402,0.122,3551586.0,2.277,0.361,2.408,-0.239
maize,NL11,20010130,-1.155,4.889,0.525,4656847.0,1.427,0.137,2.109,0.388
maize,NL12,20010130,-0.391,4.702,0.566,4664588.5,1.988,0.136,1.768,0.43
maize,NL13,20010130,-1.667,4.709,0.597,4814836.5,1.011,0.133,2.161,0.464
maize,NL21,20010130,-1.397,4.595,0.578,4662401.5,0.89,0.177,2.177,0.401
maize,NL22,20010130,-1.422,4.516,0.316,4109970.25,0.862,0.213,2.17,0.103
maize,NL23,20010130,-0.614,4.779,0.5,4548983.0,1.826,0.163,1.952,0.337
maize,NL31,20010130,-1.807,4.603,0.278,3931689.25,1.472,0.18,1.992,0.098
maize,NL32,20010130,1.058,4.769,0.462,4402390.0,2.98,0.26,1.721,0.202
maize,NL33,20010130,-1.164,4.644,0.226,3904385.25,2.085,0.203,1.898,0.023
maize,NL34,20010130,0.319,4.655,0.227,3733429.25,2.526,0.316,1.881,-0.089
maize,NL41,20010130,-1.695,4.482,0.119,2838399.0,1.24,0.269,2.042,-0.15
maize,NL42,20010130,-1.972,4.384,0.077,3086871.75,1.057,0.275,2.126,-0.198
maize,NL11,20010131,-1.386,3.409,0.104,2887469.25,0.633,0.231,1.706,-0.127
maize,NL12,20010131,-1.117,3.275,0.018,3004868.5,0.621,0.254,1.626,-0.236
maize,NL13,20010131,-1.522,3.506,0.056,3028597.0,0.232,0.268,1.865,-0.212
maize,NL21,20010131,-1.643,3.606,0.23,3580190.0,0.174,0.246,1.873,-0.016
maize,NL22,20010131,-1.598,3.784,0.295,4136655.0,0.442,0.266,1.936,0.029
maize,NL23,20010131,-0.959,3.724,0.107,3894233.25,0.839,0.274,1.786,-0.167
maize,NL31,20010131,-1.951,4.197,0.303,4519154.5,0.832,0.338,2.158,-0.035
maize,NL32,20010131,-0.295,4.132,0.2,4468356.5,1.854,0.288,1.831,-0.088
maize,NL33,20010131,-1.868,4.447,0.667,4628556.0,1.194,0.352,2.185,0.315
maize,NL34,20010131,-0.752,4.501,0.86,4158639.25,1.762,0.369,2.008,0.491
maize,NL41,20010131,-1.209,4.364,0.431,4329081.5,0.95,0.364,2.292,0.067
maize,NL42,20010131,-0.895,4.31,0.094,4162845.0,1.044,0.383,2.489,-0.289
maize,NL11,20010201,-1.617,3.124,0.802,5135079.0,0.592,0.296,1.983,0.506
maize,NL12,20010201,-0.919,3.332,0.786,5107476.0,1.067,0.244,1.84,0.542
maize,NL13,20010201,-1.941,2.847,0.705,5170621.0,0.017,0.214,1.842,0.491
maize,NL21,20010201,-2.254,2.545,0.786,5166729.0,-0.264,0.185,1.678,0.601
maize,NL22,20010201,-2.403,2.529,1.058,5121731.5,-0.316,0.171,1.591,0.887
maize,NL23,20010201,-1.226,3.245,0.793,5207963.5,0.897,0.184,1.686,0.609
maize,NL31,20010201,-2.774,2.998,1.052,5070805.0,0.002,0.141,1.674,0.911
maize,NL32,20010201,0.272,3.766,0.921,5170015.0,2.143,0.264,1.934,0.657
maize,NL33,20010201,-2.641,3.223,1.361,4989753.5,0.628,0.146,1.694,1.215
maize,NL34,20010201,-2.334,2.775,0.862,4733163.5,0.575,0.178,1.44,0.684
maize,NL41,20010201,-2.595,2.34,1.522,4640402.0,-0.221,0.163,1.339,1.359
maize,NL42,20010201,-2.055,1.979,1.222,4468498.5,-0.123,0.212,1.2,1.01
maize,NL11,20010202,-3.723,0.523,1.706,2578257.75,-1.617,0.409,1.478,1.297
maize,NL12,20010202,-2.752,1.164,3.817,1970731.125,-0.772,0.401,1.228,3.416
maize,NL13,20010202,-2.894,0.648,3.085,2471186.0,-1.306,0.318,1.166,2.767
maize,NL21,20010202,-2.054,0.968,4.407,2139006.5,-0.812,0.251,0.941,4.156
maize,NL22,20010202,-1.095,1.11,5.707,1768779.25,-0.32,0.23,0.734,5.477
maize,NL23,20010202,-1.1,1.471,5.915,1711144.125,0.02,0.308,0.899,5.607
maize,NL31,20010202,-0.691,1.363,6.576,1484140.625,-0.035,0.247,0.755,6.329
maize,NL32,20010202,-0.47,2.367,6.709,1340161.75,0.471,0.425,1.261,6.284
maize,NL33,20010202,-0.709,1.932,6.112,1414036.125,0.233,0.289,0.977,5.823
maize,NL34,20010202,-0.616,4.122,4.837,1221940.5,1.282,0.236,1.82,4.601
maize,NL41,20010202,-0.766,1.31,6.154,1627278.5,0.072,0.251,0.748,5.903
maize,NL42,20010202,-0.7,1.384,6.423,1981264.375,0.113,0.349,0.968,6.074
maize,NL11,20010203,-4.604,-1.682,4.0,2851896.0,-3.558,0.593,1.569,3.407
maize,NL12,20010203,-4.208,-1.361,5.628,2418214.75,-3.074,0.448,1.192,5.18
maize,NL13,20010203,-4.022,-1.109,5.043,2905368.25,-3.049,0.478,1.37,4.565
maize,NL21,20010203,-3.356,-0.194,6.708,2750547.75,-2.107,0.339,1.118,6.369
maize,NL22,20010203,-2.079,1.511,8.986,2245177.75,-0.336,0.238,0.978,8.748
maize,NL23,20010203,-2.531,0.322,8.634,2283681.5,-1.276,0.322,0.953,8.312
maize,NL31,20010203,-0.892,3.114,9.502,1749180.5,0.854,0.219,1.227,9.283
maize,NL32,20010203,-1.762,0.808,9.644,1679088.0,-0.621,0.318,0.865,9.326
maize,NL33,20010203,-0.236,5.404,8.853,1327324.375,2.922,0.222,1.624,8.631
maize,NL34,20010203,3.133,8.118,7.309,1278822.875,5.713,0.313,2.288,6.996
maize,NL41,20010203,-0.246,6.131,9.304,1225197.375,3.394,0.233,1.732,9.071
maize,NL42,20010203,-0.43,6.305,10.703,1198114.25,3.411,0.23,1.791,10.473
maize,NL11,20010204,-4.559,0.502,13.236,2899218.0,-2.498,0.188,1.682,13.048
maize,NL12,20010204,-4.473,3.521,13.486,2630596.75,-1.745,0.116,2.824,13.37
maize,NL13,20010204,-4.321,3.974,14.412,2727588.25,-1.615,0.121,3.019,14.291
maize,NL21,20010204,-3.669,6.532,15.959,2130399.25,-0.216,0.144,3.845,15.815
maize,NL22,20010204,-2.098,7.99,17.075,1441832.25,2.347,0.217,3.579,16.858
maize,NL23,20010204,-3.347,7.152,17.372,1911906.875,0.422,0.147,3.997,17.225
maize,NL31,20010204,-1.671,8.633,17.492,942241.125,3.345,0.253,3.553,17.239
maize,NL32,20010204,-2.484,7.311,17.038,1569458.125,0.868,0.15,3.969,16.888
maize,NL33,20010204,0.246,9.28,17.97,739539.562,4.897,0.439,3.293,17.531
maize,NL34,20010204,4.117,9.834,14.851,680916.062,7.324,0.587,2.66,14.264
maize,NL41,20010204,3.317,9.694,14.884,760975.5,6.595,0.537,2.747,14.347
maize,NL42,20010204,3.66,9.609,12.895,793852.375,6.727,0.536,2.678,12.359
maize,NL11,20010205,0.702,8.09,9.672,1633947.25,5.406,0.156,2.347,9.516
maize,NL12,20010205,3.24,8.706,9.05,2036360.5,6.056,0.144,2.528,8.906
maize,NL13,20010205,3.528,9.152,8.259,1613342.75,6.279,0.159,2.674,8.1
maize,NL21,20010205,5.071,9.75,6.944,1509531.125,7.339,0.175,2.624,6.769
maize,NL22,20010205,6.278,10.015,5.819,1692973.0,8.139,0.265,2.419,5.554
maize,NL23,20010205,5.788,9.612,6.142,2015802.125,7.484,0.162,2.447,5.98
maize,NL31,20010205,6.784,10.024,4.779,2040429.875,8.355,0.407,2.236,4.372
maize,NL32,20010205,5.767,9.548,6.731,2292670.5,7.321,0.17,2.61,6.561
maize,NL33,20010205,7.121,10.308,4.62,2235506.25,8.607,0.564,2.432,4.056
maize,NL34,20010205,7.575,10.66,5.022,2715942.75,9.146,0.708,2.529,4.314
maize,NL41,20010205,7.256,10.496,5.23,2154375.25,8.918,0.595,2.436,4.635
maize,NL42,20010205,6.949,10.493,5.664,2423396.0,8.828,0.593,2.545,5.071
maize,NL11,20010206,6.245,10.568,6.007,1469187.25,8.905,0.489,2.686,5.518
maize,NL12,20010206,6.781,10.616,6.05,1857631.75,9.135,0.599,2.834,5.451
maize,NL13,20010206,7.172,10.952,6.902,1522452.875,9.532,0.471,2.58,6.431
maize,NL21,20010206,8.093,11.627,6.335,1721815.875,10.134,0.654,2.968,5.681
maize,NL22,20010206,8.481,12.074,5.848,2049941.625,10.404,0.848,3.298,5.0
maize,NL23,20010206,8.106,11.302,5.978,1995560.875,9.94,0.76,2.916,5.218
maize,NL31,20010206,8.543,11.823,5.654,2085155.375,10.379,0.901,3.062,4.753
maize,NL32,20010206,7.563,10.691,6.095,2442532.0,9.46,1.0,3.046,5.095
maize,NL33,20010206,8.695,11.913,5.415,2266412.25,10.436,1.107,3.378,4.308
maize,NL34,20010206,9.323,12.117,4.368,2791268.5,10.581,1.248,3.571,3.12
maize,NL41,20010206,9.053,12.769,5.447,2649237.0,10.741,1.127,3.906,4.32
maize,NL42,20010206,8.849,13.157,4.865,3301455.0,10.774,1.275,4.565,3.59
maize,NL11,20010207,6.754,11.009,1.192,5287661.5,8.817,0.889,3.474,0.303
maize,NL12,20010207,6.969,10.663,1.232,5460084.0,8.795,0.904,3.212,0.328
maize,NL13,20010207,7.193,11.158,1.776,5096973.5,9.176,0.848,3.28,0.928
maize,NL21,20010207,7.697,11.334,2.582,4774187.5,9.411,0.826,3.238,1.756
maize,NL22,20010207,7.738,11.448,3.605,4709978.0,9.472,0.8,3.238,2.805
maize,NL23,20010207,7.719,11.069,2.4,5208293.5,9.212,0.915,3.286,1.485
maize,NL31,20010207,7.787,11.365,3.669,5167121.0,9.443,0.859,3.282,2.81
maize,NL32,20010207,7.124,10.228,1.488,5706347.0,8.679,0.933,2.954,0.555
maize,NL33,20010207,7.884,11.411,3.88,5625724.0,9.471,0.918,3.395,2.962
maize,NL34,20010207,8.205,11.599,4.722,5937712.0,9.657,0.86,3.291,3.862
maize,NL41,20010207,8.036,11.764,5.377,4869168.5,9.677,0.806,3.363,4.571
maize,NL42,20010207,7.987,11.721,6.61,4650361.5,9.725,0.752,3.259,5.858
maize,NL11,20010208,1.865,10.775,11.077,2657721.75,7.228,1.213,4.128,9.864
maize,NL12,20010208,2.311,10.31,13.934,2236540.75,6.787,1.251,3.807,12.683
maize,NL13,20010208,1.548,10.912,10.43,3284806.0,7.602,1.21,4.099,9.22
maize,NL21,20010208,2.217,11.523,8.923,4111036.25,8.202,1.326,4.665,7.597
maize,NL22,20010208,2.576,11.753,7.642,4697066.5,8.455,1.402,4.876,6.24
maize,NL23,20010208,2.287,10.437,12.293,3413626.25,7.472,1.21,3.642,11.083
maize,NL31,20010208,2.211,10.803,11.087,3925297.0,7.769,1.222,3.832,9.865
maize,NL32,20010208,2.875,9.832,15.588,1976254.875,6.612,1.3,3.62,14.288
maize,NL33,20010208,2.864,10.577,11.932,3218488.25,7.544,1.249,3.691,10.683
maize,NL34,20010208,3.639,10.586,8.738,3475515.0,7.777,1.403,3.787,7.335
maize,NL41,20010208,2.82,11.974,4.18,5266901.5,8.735,1.608,5.156,2.572
maize,NL42,20010208,4.907,12.51,1.1,5875657.5,9.392,1.832,5.924,-0.732
maize,NL11,20010209,-2.671,6.21,1.053,5131876.0,2.075,0.778,3.644,0.275
maize,NL12,20010209,-1.867,6.434,0.328,4933912.0,2.66,0.864,3.925,-0.536
maize,NL13,20010209,-3.535,6.317,1.568,4990311.0,1.688,0.767,3.831,0.801
maize,NL21,20010209,-2.923,6.273,2.285,4712702.0,1.732,0.705,3.702,1.58
maize,NL22,20010209,-2.056,6.402,1.841,4912796.0,2.119,0.694,3.621,1.147
maize,NL23,20010209,-0.499,6.555,0.61,4920707.5,3.074,0.766,3.73,-0.156
maize,NL31,20010209,-0.875,6.767,0.427,4578968.0,2.752,0.769,3.829,-0.342
maize,NL32,20010209,1.667,6.514,0.13,4794647.0,4.026,0.932,3.978,-0.802
maize,NL33,20010209,-0.513,6.972,0.099,4628870.5,3.144,0.852,4.061,-0.753
maize,NL34,20010209,-0.067,7.183,0.045,5447874.0,3.65,0.845,3.992,-0.8
maize,NL41,20010209,-0.973,6.752,0.673,4860416.0,2.878,0.726,3.684,-0.053
maize,NL42,20010209,-1.905,6.325,0.93,5007314.0,2.585,0.742,3.507,0.188
maize,NL11,20010210,-3.674,5.467,2.766,6503881.5,1.76,0.407,3.101,2.359
maize,NL12,20010210,-2.405,6.119,3.037,6492810.5,2.703,0.467,3.146,2.57
maize,NL13,20010210,-4.265,5.886,2.021,6769214.0,1.795,0.403,3.325,1.618
maize,NL21,20010210,-4.439,6.205,1.505,7102229.0,2.042,0.399,3.451,1.106
maize,NL22,20010210,-3.437,6.546,0.614,7076368.5,2.8,0.441,3.47,0.173
maize,NL23,20010210,-2.209,6.355,2.228,6635404.0,3.202,0.435,3.09,1.793
maize,NL31,20010210,-2.266,6.694,0.716,6484217.5,3.545,0.452,3.235,0.264
maize,NL32,20010210,-0.423,6.681,3.205,6206931.5,3.938,0.509,3.028,2.696
maize,NL33,20010210,-1.729,6.985,0.525,6433830.5,3.938,0.484,3.292,0.041
maize,NL34,20010210,-0.997,7.336,0.023,7011862.5,4.346,0.546,3.469,-0.523
maize,NL41,20010210,-1.519,7.335,0.032,6636864.0,3.813,0.593,3.746,-0.561
maize,NL42,20010210,-2.476,7.553,0.002,6837531.5,3.44,0.619,4.185,-0.617
maize,NL11,20010211,3.481,11.634,1.638,1670366.5,9.337,0.199,3.413,1.439
maize,NL12,20010211,4.428,11.48,0.743,1834244.375,9.475,0.205,3.112,0.538
maize,NL13,20010211,3.672,11.891,0.573,1869371.75,9.596,0.193,3.531,0.38
maize,NL21,20010211,4.057,11.993,0.193,2181605.0,9.718,0.272,3.744,-0.079
maize,NL22,20010211,4.805,11.943,0.077,2549455.5,9.794,0.41,3.671,-0.333
maize,NL23,20010211,5.095,11.963,0.407,2187603.25,9.964,0.299,3.394,0.108
maize,NL31,20010211,5.57,12.114,0.134,2277433.75,10.184,0.396,3.367,-0.262
maize,NL32,20010211,5.988,11.381,0.511,2181630.75,9.638,0.272,2.916,0.239
maize,NL33,20010211,6.037,12.133,0.191,2253628.75,10.314,0.379,3.256,-0.188
maize,NL34,20010211,6.477,12.212,0.051,2624970.25,10.288,0.472,3.299,-0.421
maize,NL41,20010211,5.829,11.966,0.037,3076629.75,9.879,0.511,3.567,-0.474
maize,NL42,20010211,5.46,11.136,0.021,4018939.0,9.159,0.482,3.305,-0.461
maize,NL11,20010212,4.277,11.997,3.415,1816489.625,8.351,1.406,4.346,2.009
maize,NL12,20010212,4.581,11.709,2.985,1562742.75,8.141,1.376,4.147,1.609
maize,NL13,20010212,3.957,12.14,3.126,2227199.75,8.606,1.371,4.246,1.755
maize,NL21,20010212,4.283,12.58,3.782,2840371.75,8.998,1.321,4.432,2.461
maize,NL22,20010212,4.757,12.712,4.535,3228226.0,9.267,1.228,4.335,3.307
maize,NL23,20010212,4.841,11.976,3.54,2168476.5,8.688,1.307,3.982,2.233
maize,NL31,20010212,4.936,12.21,4.551,2350077.5,9.034,1.212,3.878,3.339
maize,NL32,20010212,5.64,11.386,3.526,1530673.375,8.21,1.288,3.828,2.238
maize,NL33,20010212,5.363,12.151,4.393,2181092.75,8.996,1.252,3.901,3.141
maize,NL34,20010212,6.115,12.339,10.651,3032628.25,9.38,1.217,3.848,9.434
maize,NL41,20010212,5.787,12.779,4.627,3733038.75,9.742,1.159,4.111,3.468
maize,NL42,20010212,6.362,12.898,5.187,4576329.0,9.885,1.069,4.263,4.118
maize,NL11,20010213,1.624,8.105,0.003,6794464.0,4.679,0.645,3.125,-0.642
maize,NL12,20010213,1.183,8.398,0.0,7272805.0,4.825,0.688,3.352,-0.688
maize,NL13,20010213,0.717,8.532,0.002,6450341.0,4.468,0.71,3.617,-0.708
maize,NL21,20010213,1.24,8.666,0.004,5706276.5,4.73,0.726,3.635,-0.722
maize,NL22,20010213,1.666,8.62,0.014,5402650.5,4.952,0.768,3.519,-0.754
maize,NL23,20010213,1.064,8.572,0.004,7076289.5,5.063,0.734,3.396,-0.73
maize,NL31,20010213,0.985,8.845,0.005,6602551.0,5.068,0.823,3.655,-0.818
maize,NL32,20010213,2.323,8.135,0.0,7715332.5,5.595,0.732,2.92,-0.732
maize,NL33,20010213,1.406,8.93,0.002,7017565.0,5.317,0.888,3.681,-0.886
maize,NL34,20010213,2.98,8.552,0.017,6395251.5,5.756,0.965,3.301,-0.948
maize,NL41,20010213,1.865,8.493,0.043,4695950.5,5.161,0.871,3.406,-0.828
maize,NL42,20010213,1.715,7.846,0.155,3727401.75,4.979,0.865,3.07,-0.71
maize,NL11,20010214,-0.13,5.357,0.027,4061011.75,2.044,0.341,2.065,-0.314
maize,NL12,20010214,-0.155,5.344,0.034,4222106.0,2.169,0.328,2.005,-0.294
maize,NL13,20010214,-0.449,6.083,0.018,4327216.5,2.047,0.362,2.631,-0.344
maize,NL21,20010214,-0.893,6.974,0.017,5220940.0,2.391,0.468,3.166,-0.451
maize,NL22,20010214,-0.424,7.261,0.024,5923633.5,2.731,0.562,3.33,-0.538
maize,NL23,20010214,0.168,6.11,0.021,4963031.0,2.544,0.399,2.419,-0.378
maize,NL31,20010214,0.181,6.766,0.01,5706293.5,2.682,0.495,2.858,-0.485
maize,NL32,20010214,1.032,5.734,0.01,5056207.5,2.953,0.358,1.904,-0.348
maize,NL33,20010214,0.65,6.689,0.008,5912838.5,2.855,0.495,2.743,-0.487
maize,NL34,20010214,1.418,6.995,0.001,7029774.0,3.549,0.614,2.894,-0.613
maize,NL41,20010214,0.99,7.409,0.007,6619611.5,3.275,0.634,3.323,-0.627
maize,NL42,20010214,0.977,7.918,0.0,7054210.0,3.519,0.692,3.74,-0.692
maize,NL11,20010215,-1.484,9.054,0.008,6380591.5,2.682,0.475,4.799,-0.467
maize,NL12,20010215,-0.991,9.056,0.009,6376113.5,3.027,0.473,4.528,-0.464
maize,NL13,20010215,-1.384,10.373,0.009,6851152.5,3.206,0.552,5.806,-0.543
maize,NL21,20010215,-1.993,11.346,0.001,7537904.0,3.279,0.644,6.762,-0.643
maize,NL22,20010215,-1.774,12.259,0.0,8158090.5,4.09,0.754,7.566,-0.754
maize,NL23,20010215,-0.948,10.942,0.0,7546161.5,4.104,0.587,6.001,-0.587
maize,NL31,20010215,-1.268,12.207,0.0,8092180.0,4.622,0.703,7.253,-0.703
maize,NL32,20010215,0.171,9.157,0.0,7605655.5,4.212,0.443,4.162,-0.443
maize,NL33,20010215,-1.316,11.568,0.0,8240299.0,4.509,0.614,6.552,-0.614
maize,NL34,20010215,0.084,10.867,0.0,8739810.0,4.985,0.598,5.755,-0.598
maize,NL41,20010215,-1.114,12.508,0.0,8496480.0,5.114,0.784,7.625,-0.784
maize,NL42,20010215,-0.597,12.747,0.0,8690037.0,4.986,0.9,8.068,-0.9
maize,NL11,20010216,-1.543,5.501,3.729,3825239.75,2.756,0.264,1.929,3.465
maize,NL12,20010216,-1.048,5.248,1.899,3411920.0,2.963,0.254,1.699,1.645
maize,NL13,20010216,-1.86,5.62,4.848,3914156.0,2.562,0.287,2.109,4.561
maize,NL21,20010216,-1.629,5.658,5.882,4420798.5,2.603,0.301,2.112,5.581
maize,NL22,20010216,-1.081,5.518,5.426,5156470.5,2.798,0.297,1.92,5.129
maize,NL23,20010216,-0.708,5.09,2.512,3693216.75,3.027,0.259,1.59,2.253
maize,NL31,20010216,-0.705,5.266,1.976,4151145.0,3.039,0.269,1.669,1.707
maize,NL32,20010216,1.591,5.593,0.769,3527923.0,4.113,0.415,1.63,0.354
maize,NL33,20010216,-0.053,5.582,0.72,3946697.5,3.652,0.316,1.745,0.404
maize,NL34,20010216,1.269,5.705,0.138,4024015.0,4.078,0.446,1.808,-0.308
maize,NL41,20010216,-0.494,6.29,3.248,5817005.0,3.286,0.355,2.2,2.893
maize,NL42,20010216,-0.213,7.639,4.854,7724624.5,3.571,0.526,3.183,4.328
maize,NL11,20010217,1.287,5.062,0.07,5804380.5,3.478,0.601,1.865,-0.531
maize,NL12,20010217,1.459,5.666,0.137,6127937.0,3.718,0.654,2.278,-0.517
maize,NL13,20010217,0.619,5.211,0.101,5103697.5,3.326,0.636,2.019,-0.535
maize,NL21,20010217,0.543,5.17,0.179,4243143.5,3.255,0.614,1.957,-0.435
maize,NL22,20010217,0.512,5.296,0.284,3722949.75,3.381,0.617,1.966,-0.333
maize,NL23,20010217,1.188,5.831,0.232,4943348.5,3.719,0.717,2.321,-0.485
maize,NL31,20010217,1.057,5.797,0.188,4082157.5,3.654,0.709,2.29,-0.521
maize,NL32,20010217,2.487,5.856,0.116,5665325.0,4.252,0.787,2.359,-0.671
maize,NL33,20010217,1.745,5.959,0.158,3897912.5,4.005,0.8,2.417,-0.642
maize,NL34,20010217,2.583,5.936,0.151,3219121.0,4.399,0.918,2.43,-0.767
maize,NL41,20010217,1.773,5.703,0.356,3323000.75,3.764,0.687,2.174,-0.331
maize,NL42,20010217,1.733,5.297,1.24,2599521.25,3.62,0.594,1.861,0.646
maize,NL11,20010218,2.3,7.499,0.079,4047477.5,4.851,0.546,2.712,-0.467
maize,NL12,20010218,2.638,7.443,0.043,4705039.5,4.921,0.503,2.58,-0.46
maize,NL13,20010218,1.666,7.344,0.064,4029401.0,4.601,0.512,2.757,-0.448
maize,NL21,20010218,0.718,7.101,0.088,4191702.0,4.4,0.49,2.694,-0.402
maize,NL22,20010218,0.252,7.22,0.102,4706075.5,4.19,0.524,2.95,-0.422
maize,NL23,20010218,1.774,7.439,0.054,5298024.0,4.784,0.508,2.734,-0.454
maize,NL31,20010218,0.798,7.906,0.048,5714800.5,4.443,0.575,3.373,-0.527
maize,NL32,20010218,2.94,7.328,0.034,6436900.0,5.105,0.539,2.485,-0.505
maize,NL33,20010218,1.094,7.77,0.043,5773851.0,4.631,0.565,3.224,-0.522
maize,NL34,20010218,1.191,6.57,0.074,4207546.5,4.179,0.553,2.627,-0.479
maize,NL41,20010218,-0.165,7.258,0.13,4914608.5,3.795,0.544,3.242,-0.414
maize,NL42,20010218,-0.381,6.21,0.206,4384065.5,3.136,0.525,2.828,-0.319
maize,NL11,20010219,2.465,6.15,1.081,3369694.5,4.535,0.56,1.916,0.521
maize,NL12,20010219,2.955,6.502,0.704,4152398.5,4.884,0.636,2.091,0.068
maize,NL13,20010219,2.604,6.041,0.727,4072012.5,4.521,0.562,1.853,0.165
maize,NL21,20010219,2.543,6.293,0.564,4834774.0,4.471,0.607,2.095,-0.043
maize,NL22,20010219,2.562,6.521,0.41,5520965.5,4.509,0.651,2.3,-0.241
maize,NL23,20010219,3.166,6.368,0.57,5439078.0,4.903,0.623,2.035,-0.053
maize,NL31,20010219,2.889,6.469,0.272,6105281.0,4.812,0.643,2.193,-0.371
maize,NL32,20010219,3.666,6.733,0.255,5210363.0,5.183,0.74,2.31,-0.485
maize,NL33,20010219,3.406,6.573,0.162,6443782.5,5.069,0.697,2.263,-0.535
maize,NL34,20010219,3.666,6.427,0.145,6818409.0,5.028,0.698,2.206,-0.553
maize,NL41,20010219,2.422,6.496,0.204,5850506.5,4.476,0.667,2.412,-0.463
maize,NL42,20010219,2.238,6.092,0.279,5215706.0,3.987,0.691,2.389,-0.412
maize,NL11,20010220,3.273,7.169,0.473,4215062.0,5.235,0.691,2.32,-0.218
maize,NL12,20010220,3.578,7.211,0.145,4724916.0,5.484,0.668,2.195,-0.523
maize,NL13,20010220,2.796,7.349,0.432,4583240.0,5.155,0.693,2.546,-0.261
maize,NL21,20010220,2.643,7.417,0.333,4878141.5,5.048,0.725,2.73,-0.392
maize,NL22,20010220,2.504,7.646,0.208,5290122.0,4.952,0.765,2.987,-0.557
